popularity,title,genres,release_year,budget,revenue,Is_Novel,production_companies
1.459325,Chronicle,Science Fiction,2012,14246164.2202837,137712920.796076,No,Twentieth Century Fox Film Corporation|Dune Entertainment|Davis Entertainment|Adam Schroeder Productions
1.459325,Chronicle,Drama,2012,14246164.2202837,137712920.796076,No,Twentieth Century Fox Film Corporation|Dune Entertainment|Davis Entertainment|Adam Schroeder Productions
1.459325,Chronicle,Thriller,2012,14246164.2202837,137712920.796076,No,Twentieth Century Fox Film Corporation|Dune Entertainment|Davis Entertainment|Adam Schroeder Productions
1.436895,Act of Valor,Action,2012,11396931.376227,77188344.7381792,No,Relativity Media|Bandito Brothers
1.436895,Act of Valor,Thriller,2012,11396931.376227,77188344.7381792,No,Relativity Media|Bandito Brothers
1.436895,Act of Valor,War,2012,11396931.376227,77188344.7381792,No,Relativity Media|Bandito Brothers
1.418764,Hotel Transylvania,Animation,2012,80728263.9149409,340365179.525413,No,Columbia Pictures|Sony Pictures Animation
1.418764,Hotel Transylvania,Comedy,2012,80728263.9149409,340365179.525413,No,Columbia Pictures|Sony Pictures Animation
1.418764,Hotel Transylvania,Family,2012,80728263.9149409,340365179.525413,No,Columbia Pictures|Sony Pictures Animation
1.418764,Hotel Transylvania,Fantasy,2012,80728263.9149409,340365179.525413,No,Columbia Pictures|Sony Pictures Animation
1.3743,Sinister,Horror,2012,2849232.84405674,73806944.5301852,No,Alliance Films|Blumhouse Productions|IM Global|Automatik Entertainment|Possessed Pictures
1.3743,Sinister,Thriller,2012,2849232.84405674,73806944.5301852,No,Alliance Films|Blumhouse Productions|IM Global|Automatik Entertainment|Possessed Pictures
1.3743,Sinister,Mystery,2012,2849232.84405674,73806944.5301852,No,Alliance Films|Blumhouse Productions|IM Global|Automatik Entertainment|Possessed Pictures
1.345091,End of Watch,Crime,2012,6648209.96946572,45707757.9861622,No,Emmett/Furla Films|Exclusive Media Group|Hedge Fund Film Partners|Crave Films|Knightsbridge Entertainment
1.345091,End of Watch,Drama,2012,6648209.96946572,45707757.9861622,No,Emmett/Furla Films|Exclusive Media Group|Hedge Fund Film Partners|Crave Films|Knightsbridge Entertainment
1.345091,End of Watch,Thriller,2012,6648209.96946572,45707757.9861622,No,Emmett/Furla Films|Exclusive Media Group|Hedge Fund Film Partners|Crave Films|Knightsbridge Entertainment
1.312488,Lincoln,Drama,2012,61733378.287896,261458379.83123,No,DreamWorks|Amblin Entertainment|Twentieth Century Fox Film Corporation|Dune Entertainment|The Kennedy/Marshall Company
1.312488,Lincoln,War,2012,61733378.287896,261458379.83123,No,DreamWorks|Amblin Entertainment|Twentieth Century Fox Film Corporation|Dune Entertainment|The Kennedy/Marshall Company
1.306241,"What to Expect When You're Expecting",Romance,2012,37989771.2540898,75694619.223774,Yes,Alcon Entertainment|Lionsgate|Phoenix Pictures|What to Expect Productions
1.306241,"What to Expect When You're Expecting",Comedy,2012,37989771.2540898,75694619.223774,Yes,Alcon Entertainment|Lionsgate|Phoenix Pictures|What to Expect Productions
1.306241,"What to Expect When You're Expecting",Drama,2012,37989771.2540898,75694619.223774,Yes,Alcon Entertainment|Lionsgate|Phoenix Pictures|What to Expect Productions
1.291798,The Dictator,Comedy,2012,61733378.287896,170364685.658386,No,Paramount Pictures
1.272901,Iron Sky,Action,2012,7123082.11014184,7726199.17087324,No,Blind Spot Pictures Oy|27 Films Production|New Holland Pictures
1.272901,Iron Sky,Comedy,2012,7123082.11014184,7726199.17087324,No,Blind Spot Pictures Oy|27 Films Production|New Holland Pictures
1.272901,Iron Sky,Science Fiction,2012,7123082.11014184,7726199.17087324,No,Blind Spot Pictures Oy|27 Films Production|New Holland Pictures
1.272721,The Lucky One,Drama,2012,23743607.0338061,94363873.6270259,Yes,Village Roadshow Pictures|DiNovi Pictures|Warner Bros.|Langley Park Production
1.272721,The Lucky One,Romance,2012,23743607.0338061,94363873.6270259,Yes,Village Roadshow Pictures|DiNovi Pictures|Warner Bros.|Langley Park Production
1.270174,Project X,Comedy,2012,11396931.376227,94974428.1352246,No,Silver Pictures|Green Hat Films
1.270174,Project X,Crime,2012,11396931.376227,94974428.1352246,No,Silver Pictures|Green Hat Films
1.252392,Contraband,Thriller,2012,23743607.0338061,59928864.1533267,No,Universal Pictures
1.252392,Contraband,Action,2012,23743607.0338061,59928864.1533267,No,Universal Pictures
1.252392,Contraband,Drama,2012,23743607.0338061,59928864.1533267,No,Universal Pictures
1.252392,Contraband,Crime,2012,23743607.0338061,59928864.1533267,No,Universal Pictures
1.204406,"Madagascar 3: Europe's Most Wanted",Animation,2012,137712920.796076,709384208.601834,No,DreamWorks Animation
1.204406,"Madagascar 3: Europe's Most Wanted",Family,2012,137712920.796076,709384208.601834,No,DreamWorks Animation
1.178045,Lawless,Crime,2012,24693351.3151584,50979024.8975463,Yes,The Weinstein Company|Benaroya Pictures|Yucaipa Films|Annapurna Pictures|Pie Films Inc.
1.178045,Lawless,Drama,2012,24693351.3151584,50979024.8975463,Yes,The Weinstein Company|Benaroya Pictures|Yucaipa Films|Annapurna Pictures|Pie Films Inc.
1.169815,The Raven,Thriller,2012,24693351.3151584,28167279.4100189,No,Relativity Media
1.161624,Rock of Ages,Comedy,2012,71230821.1014184,56432487.9026322,No,New Line Cinema|Corner Store Entertainment
1.161624,Rock of Ages,Drama,2012,71230821.1014184,56432487.9026322,No,New Line Cinema|Corner Store Entertainment
1.161624,Rock of Ages,Music,2012,71230821.1014184,56432487.9026322,No,New Line Cinema|Corner Store Entertainment
1.161624,Rock of Ages,Romance,2012,71230821.1014184,56432487.9026322,No,New Line Cinema|Corner Store Entertainment
1.157127,Stolen,Action,2012,33241049.8473286,2000690.46409254,No,Saturn Films|Nu Image Films|Millennium Films
1.157127,Stolen,Crime,2012,33241049.8473286,2000690.46409254,No,Saturn Films|Nu Image Films|Millennium Films
1.157127,Stolen,Drama,2012,33241049.8473286,2000690.46409254,No,Saturn Films|Nu Image Films|Millennium Films
1.157127,Stolen,Thriller,2012,33241049.8473286,2000690.46409254,No,Saturn Films|Nu Image Films|Millennium Films
1.116305,The Watch,Comedy,2012,64582611.1319527,64837011.5346443,No,Ingenious Film Partners|Ingenious Media|Twentieth Century Fox Film Corporation|Dune Entertainment|21 Laps Entertainment
1.113113,The Pirates! In an Adventure with Scientists!,Animation,2012,56984656.8811347,112391181.624348,No,Columbia Pictures|Aardman Animations|Sony Pictures Animation
1.113113,The Pirates! In an Adventure with Scientists!,Adventure,2012,56984656.8811347,112391181.624348,No,Columbia Pictures|Aardman Animations|Sony Pictures Animation
1.113113,The Pirates! In an Adventure with Scientists!,Family,2012,56984656.8811347,112391181.624348,No,Columbia Pictures|Aardman Animations|Sony Pictures Animation
1.113113,The Pirates! In an Adventure with Scientists!,Comedy,2012,56984656.8811347,112391181.624348,No,Columbia Pictures|Aardman Animations|Sony Pictures Animation
1.106899,The Master,Drama,2012,30391817.0032719,26837930.8871086,No,Ghoulardi Film Company|The Weinstein Company|Annapurna Pictures
1.095479,The Five-Year Engagement,Comedy,2012,28492328.4405674,51200477.7213735,No,Universal Pictures
1.0953389999999998,This Is 40,Comedy,2012,33241049.8473286,83633328.4263212,No,Apatow Productions
1.068764,Lockout,Action,2012,18994885.6270449,30585593.3289962,No,Canal+|EuropaCorp|Ciné+
1.068764,Lockout,Thriller,2012,18994885.6270449,30585593.3289962,No,Canal+|EuropaCorp|Ciné+
1.068764,Lockout,Science Fiction,2012,18994885.6270449,30585593.3289962,No,Canal+|EuropaCorp|Ciné+
1.055188,Wanderlust,Comedy,2012,33241049.8473286,22945759.1543477,No,Relativity Media|Apatow Productions|A Hot Dog
1.049943,The Woman in Black,Drama,2012,16145652.7829882,121311536.068913,No,Hammer Film Productions|UK Film Council|Alliance Films|Film i Väst|Talisman Productions
1.049943,The Woman in Black,Horror,2012,16145652.7829882,121311536.068913,No,Hammer Film Productions|UK Film Council|Alliance Films|Film i Väst|Talisman Productions
1.049943,The Woman in Black,Thriller,2012,16145652.7829882,121311536.068913,No,Hammer Film Productions|UK Film Council|Alliance Films|Film i Väst|Talisman Productions
1.046157,Frankenweenie,Animation,2012,37040026.9727376,77395675.814287,No,Walt Disney Pictures|Tim Burton Animation Company|Tim Burton Productions
1.046157,Frankenweenie,Comedy,2012,37040026.9727376,77395675.814287,No,Walt Disney Pictures|Tim Burton Animation Company|Tim Burton Productions
1.046157,Frankenweenie,Family,2012,37040026.9727376,77395675.814287,No,Walt Disney Pictures|Tim Burton Animation Company|Tim Burton Productions
1.020104,"That's My Boy",Comedy,2012,66482099.6946572,55140602.0428999,No,Columbia Pictures|Happy Madison Productions|Relativity Media
1.01404,Safe House,Action,2012,80728263.9149409,197619185.784228,No,Universal Pictures
1.01404,Safe House,Thriller,2012,80728263.9149409,197619185.784228,No,Universal Pictures
1.01404,Safe House,Crime,2012,80728263.9149409,197619185.784228,No,Universal Pictures
1.01404,Safe House,Mystery,2012,80728263.9149409,197619185.784228,No,Universal Pictures
0.998625,Savages,Crime,2012,42738492.6608511,44637981.2235556,No,Ixtlan|Relativity Media|Onda Entertainment
0.998625,Savages,Drama,2012,42738492.6608511,44637981.2235556,No,Ixtlan|Relativity Media|Onda Entertainment
0.998625,Savages,Thriller,2012,42738492.6608511,44637981.2235556,No,Ixtlan|Relativity Media|Onda Entertainment
0.988109,The Sweeney,Action,2012,3543021.04158455,5977843.41566033,No,Vertigo Films|Exponential Films|Embargo Films
0.988109,The Sweeney,Drama,2012,3543021.04158455,5977843.41566033,No,Vertigo Films|Exponential Films|Embargo Films
0.988109,The Sweeney,Crime,2012,3543021.04158455,5977843.41566033,No,Vertigo Films|Exponential Films|Embargo Films
0.974459,Flight,Drama,2012,29442072.7219196,153642388.037021,No,Paramount Pictures
0.95865,Man on a Ledge,Action,2012,39889259.8167943,43898309.9300513,No,Summit Entertainment|Di Bonaventura Picture
0.95865,Man on a Ledge,Thriller,2012,39889259.8167943,43898309.9300513,No,Summit Entertainment|Di Bonaventura Picture
0.95865,Man on a Ledge,Crime,2012,39889259.8167943,43898309.9300513,No,Summit Entertainment|Di Bonaventura Picture
0.958518,Seven Psychopaths,Comedy,2012,14246164.2202837,18446181.3156808,No,Blueprint Pictures|CBS Films|British Film Institute (BFI)|Film4
0.958518,Seven Psychopaths,Crime,2012,14246164.2202837,18446181.3156808,No,Blueprint Pictures|CBS Films|British Film Institute (BFI)|Film4
0.958518,Seven Psychopaths,Thriller,2012,14246164.2202837,18446181.3156808,No,Blueprint Pictures|CBS Films|British Film Institute (BFI)|Film4
0.953111,Big Miracle,Adventure,2012,37989771.2540898,23476933.0857667,No,Universal Pictures
0.953111,Big Miracle,Drama,2012,37989771.2540898,23476933.0857667,No,Universal Pictures
0.953111,Big Miracle,Romance,2012,37989771.2540898,23476933.0857667,No,Universal Pictures
0.948869,Bel Ami,Drama,2012,8547698.53217021,7885974.65132513,Yes,Rai Cinema|Redwave Films|Protagonist Pictures
0.913638,Maniac,Horror,2012,5698465.68811348,29519.0020087092,No,La Petite Reine|Studio 37|Canal+|Ciné+
0.913638,Maniac,Crime,2012,5698465.68811348,29519.0020087092,No,La Petite Reine|Studio 37|Canal+|Ciné+
0.913638,Maniac,Mystery,2012,5698465.68811348,29519.0020087092,No,La Petite Reine|Studio 37|Canal+|Ciné+
0.913638,Maniac,Thriller,2012,5698465.68811348,29519.0020087092,No,La Petite Reine|Studio 37|Canal+|Ciné+
0.903283,Disconnect,Drama,2012,9497442.81352246,3255768.984201,No,Lionsgate|Liddell Entertainment|LD Entertainment|Wonderful Films PLC|Exclusive Media Group
0.903283,Disconnect,Thriller,2012,9497442.81352246,3255768.984201,No,Lionsgate|Liddell Entertainment|LD Entertainment|Wonderful Films PLC|Exclusive Media Group
0.901943,People Like Us,Drama,2012,15195908.5016359,11809859.2953847,No,DreamWorks SKG|Touchstone Pictures
0.8924719999999999,Piranha 3DD,Horror,2012,4748721.40676123,8066869.59536145,No,Dimension Films|Mark Canton Productions|Intellectual Properties Worldwide
0.8924719999999999,Piranha 3DD,Thriller,2012,4748721.40676123,8066869.59536145,No,Dimension Films|Mark Canton Productions|Intellectual Properties Worldwide
0.8924719999999999,Piranha 3DD,Comedy,2012,4748721.40676123,8066869.59536145,No,Dimension Films|Mark Canton Productions|Intellectual Properties Worldwide
0.862841,The Possession,Horror,2012,13296419.9389314,81151921.0952451,No,Ghost House Pictures|North Box Productions
0.862841,The Possession,Thriller,2012,13296419.9389314,81151921.0952451,No,Ghost House Pictures|North Box Productions
0.8431489999999999,Silent Hill: Revelation 3D,Thriller,2012,18994885.6270449,49674281.3997331,No,Davis-Films|Konami Corporation Ltd.
0.8431489999999999,Silent Hill: Revelation 3D,Horror,2012,18994885.6270449,49674281.3997331,No,Davis-Films|Konami Corporation Ltd.
0.8431489999999999,Silent Hill: Revelation 3D,Mystery,2012,18994885.6270449,49674281.3997331,No,Davis-Films|Konami Corporation Ltd.
0.836457,Killing Them Softly,Crime,2012,14246164.2202837,36024242.2227815,Yes,Plan B Entertainment|1984 Private Defense Contractors|Annapurna Pictures|Inferno Entertainment|Chockstone Pictures
0.836457,Killing Them Softly,Thriller,2012,14246164.2202837,36024242.2227815,Yes,Plan B Entertainment|1984 Private Defense Contractors|Annapurna Pictures|Inferno Entertainment|Chockstone Pictures
0.828573,The Cold Light of Day,Action,2012,18994885.6270449,16016091.517359,No,Summit Entertainment|Intrepid Pictures|Film Rites|Galavis Film|Picture Machine
0.828573,The Cold Light of Day,Thriller,2012,18994885.6270449,16016091.517359,No,Summit Entertainment|Intrepid Pictures|Film Rites|Galavis Film|Picture Machine
0.8219879999999999,Arbitrage,Drama,2012,11396931.376227,33701729.0094642,No,Lionsgate|Artina Films|Lucky Monkey Pictures|Green Room Films|Treehouse Pictures
0.8219879999999999,Arbitrage,Thriller,2012,11396931.376227,33701729.0094642,No,Lionsgate|Artina Films|Lucky Monkey Pictures|Green Room Films|Treehouse Pictures
0.8191109999999999,The Iceman,Thriller,2012,18994885.6270449,1870229.79062887,No,Bleiberg Entertainment|Millennium Films
0.8191109999999999,The Iceman,Crime,2012,18994885.6270449,1870229.79062887,No,Bleiberg Entertainment|Millennium Films
0.8191109999999999,The Iceman,Drama,2012,18994885.6270449,1870229.79062887,No,Bleiberg Entertainment|Millennium Films
0.7995899999999999,Red Dawn,War,2012,61733378.287896,42554985.920041,No,Contrafilm|FilmDistrict
0.7995899999999999,Red Dawn,Action,2012,61733378.287896,42554985.920041,No,Contrafilm|FilmDistrict
0.7995899999999999,Red Dawn,Thriller,2012,61733378.287896,42554985.920041,No,Contrafilm|FilmDistrict
0.7995899999999999,Red Dawn,Science Fiction,2012,61733378.287896,42554985.920041,No,Contrafilm|FilmDistrict
0.79128,Red Lights,Thriller,2012,13296419.9389314,12870150.0121092,No,First Generation Films|Antena 3 Films|Televisió de Catalunya TV3|Canal+ España|Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
0.784114,The Three Stooges,Comedy,2012,28492328.4405674,52064317.6324775,No,Wessler Entertainment
0.7778689999999999,Hope Springs,Drama,2012,28492328.4405674,108537774.654174,No,Columbia Pictures|Mandate Pictures|Escape Artists|Management 360|Metro-Goldwyn-Mayer (MGM)
0.7778689999999999,Hope Springs,Comedy,2012,28492328.4405674,108537774.654174,No,Columbia Pictures|Mandate Pictures|Escape Artists|Management 360|Metro-Goldwyn-Mayer (MGM)
0.7778689999999999,Hope Springs,Romance,2012,28492328.4405674,108537774.654174,No,Columbia Pictures|Mandate Pictures|Escape Artists|Management 360|Metro-Goldwyn-Mayer (MGM)
0.767413,The Man with the Iron Fists,Action,2012,14246164.2202837,14824126.3539792,No,Arcade Pictures|Iron Fists
0.736973,A Thousand Words,Drama,2012,37989771.2540898,20936426.0172948,No,Paramount Pictures
0.736973,A Thousand Words,Comedy,2012,37989771.2540898,20936426.0172948,No,Paramount Pictures
0.714232,To Rome with Love,Romance,2012,16145652.7829882,69563906.8680758,No,Gravier Productions|Medusa Film|Mediapro|Perdido Productions
0.714232,To Rome with Love,Comedy,2012,16145652.7829882,69563906.8680758,No,Gravier Productions|Medusa Film|Mediapro|Perdido Productions
0.704291,About Cherry,Drama,2012,2374360.70338061,2852.08207690079,No,Gordon Bijelonic / Datari Turner Films|Enderby Entertainment
0.6868770000000001,Alex Cross,Action,2012,42738492.6608511,28827808.512558,No,Summit Entertainment
0.6868770000000001,Alex Cross,Thriller,2012,42738492.6608511,28827808.512558,No,Summit Entertainment
0.6868770000000001,Alex Cross,Crime,2012,42738492.6608511,28827808.512558,No,Summit Entertainment
0.6868770000000001,Alex Cross,Mystery,2012,42738492.6608511,28827808.512558,No,Summit Entertainment
0.672243,One for the Money,Action,2012,37989771.2540898,35039600.5375553,Yes,Lakeshore Entertainment|Sidney Kimmel Entertainment
0.672243,One for the Money,Comedy,2012,37989771.2540898,35039600.5375553,Yes,Lakeshore Entertainment|Sidney Kimmel Entertainment
0.672243,One for the Money,Thriller,2012,37989771.2540898,35039600.5375553,Yes,Lakeshore Entertainment|Sidney Kimmel Entertainment
0.672243,One for the Money,Crime,2012,37989771.2540898,35039600.5375553,Yes,Lakeshore Entertainment|Sidney Kimmel Entertainment
0.672243,One for the Money,Romance,2012,37989771.2540898,35039600.5375553,Yes,Lakeshore Entertainment|Sidney Kimmel Entertainment
